review_text,ground_truth,label,predicted_intent,latency_seconds
"Do you charge for cash withdrawals?  I want to get my hands on my own money and you appear to be charging me for the pleasure! Why is this, you'd never get this with my high street bank!",CASH WITHDRAWAL CHARGE,19,CASH WITHDRAWAL CHARGE,1.2454652786254883
What happens if I deposit a cheque accidentally?,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,6,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,1.8759772777557373
I have been charged twice for the same thing!,TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.1779258251190186
I attempted to get cash in the ATM but it was not authorized,DECLINED CASH WITHDRAWAL,26,DECLINED CASH WITHDRAWAL,1.3248615264892578
Make me understand why I am charged an extra fee when I use the ATM.,CASH WITHDRAWAL CHARGE,19,CASH WITHDRAWAL CHARGE,1.4651310443878174
I have yet to receive the cash I added to my account this morning.,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,6,WRONG AMOUNT OF CASH RECEIVED,1.5381028652191162
Why am I being charged again?,TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.7186129093170166
"Hi, i found a large amount payment in my old statements which i am sure was not made by me. I am aware that the time has passed but is there a way to raise a dispute for this payment now?",DIRECT DEBIT PAYMENT NOT RECOGNISED,28,DIRECT DEBIT PAYMENT NOT RECOGNISED,1.414332389831543
"I am calling because the ATM didn't give me the right amount of cash, but my app shows the actual amount I wanted to withdraw. What should I do to get my money back?",WRONG AMOUNT OF CASH RECEIVED,75,WRONG AMOUNT OF CASH RECEIVED,2.4280290603637695
There is a transfer not showing on my account.,BALANCE NOT UPDATED AFTER BANK TRANSFER,5,TRANSFER NOT RECEIVED BY RECIPIENT,1.9243676662445068
Is there a charge for cash withdrawals? I always thought it was free.,CASH WITHDRAWAL CHARGE,19,CASH WITHDRAWAL CHARGE,1.1956956386566162
I transfered my balance a while back.  Why doesn't my account reflect this?,BALANCE NOT UPDATED AFTER BANK TRANSFER,5,BALANCE NOT UPDATED AFTER BANK TRANSFER,1.2694997787475586
Why was I charged for withdrawing cash?,CASH WITHDRAWAL CHARGE,19,CASH WITHDRAWAL CHARGE,1.5122935771942139
"I tried to withdraw $100, all it gave me was $20.",WRONG AMOUNT OF CASH RECEIVED,75,WRONG AMOUNT OF CASH RECEIVED,1.5928235054016113
Please tell my why I was charged a fee for using my card?,CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.2082343101501465
Let me know when I get charged extra for payments. I saw on the app a fee I wasn't forewarned about.,CARD PAYMENT FEE CHARGED,15,TRANSFER FEE CHARGED,2.5785508155822754
"Hi, I used an ATM today to take money out of my account, but the amount it gave me is not the amount I requested. What should I do?",WRONG AMOUNT OF CASH RECEIVED,75,WRONG AMOUNT OF CASH RECEIVED,2.088115692138672
I noticed a duplicate charge on my statement.,TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.3249046802520752
Please help me with my card. As i have tried to use my card in two different ATMs but repeatedly it was declining by ATM.,DECLINED CASH WITHDRAWAL,26,DECLINED CASH WITHDRAWAL,1.9322164058685303
Money is not in recipients account.,TRANSFER NOT RECEIVED BY RECIPIENT,66,TRANSFER NOT RECEIVED BY RECIPIENT,1.5322768688201904
i would like to dispute a direct debit payment,DIRECT DEBIT PAYMENT NOT RECOGNISED,28,DIRECT DEBIT PAYMENT NOT RECOGNISED,1.2806005477905273
How long do transfers typically take? Is there a way of speeding the process up? My friend needs the money I sent her desperately.,TRANSFER NOT RECEIVED BY RECIPIENT,66,TRANSFER NOT RECEIVED BY RECIPIENT,2.62246036529541
I made a purchase with my card and I was charged a fee for using it,CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.1076958179473877
How do I get a refund for an unauthorized direct debit payment?,DIRECT DEBIT PAYMENT NOT RECOGNISED,28,DIRECT DEBIT PAYMENT NOT RECOGNISED,1.3673884868621826
I made a transfer from France two days ago now but there hasn't made it there yet. Do international transfers take longer?,BALANCE NOT UPDATED AFTER BANK TRANSFER,5,TRANSFER NOT RECEIVED BY RECIPIENT,1.618654727935791
What's the time frame normally for a UK account transfer? I just made one and it's not showing up anywhere. I want to be sure that everything is good.,BALANCE NOT UPDATED AFTER BANK TRANSFER,5,TRANSFER FEE CHARGED,1.8798644542694092
I have noticed that my account was double charged for a couple of items this week. Please review and refund the double charged items back.,TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.6874642372131348
I made a bank transfer and the balance hasn't updated yet.,BALANCE NOT UPDATED AFTER BANK TRANSFER,5,BALANCE NOT UPDATED AFTER BANK TRANSFER,1.3386452198028564
I paid with card and I was charged a fee,CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.6774258613586426
Why hasn't my friend received the money i sent them yet?,TRANSFER NOT RECEIVED BY RECIPIENT,66,TRANSFER NOT RECEIVED BY RECIPIENT,1.570772647857666
I have been charged an extra fee when buying from your store. Why is this?,CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.5814297199249268
How long does it typically take to make a transfer from a UK bank? I just made one and it hasn't shown up in my account yet.,BALANCE NOT UPDATED AFTER BANK TRANSFER,5,DIRECT DEBIT PAYMENT NOT RECOGNISED,2.628755569458008
Unusual direct deposit,DIRECT DEBIT PAYMENT NOT RECOGNISED,28,DIRECT DEBIT PAYMENT NOT RECOGNISED,1.6418004035949707
After I used my card I saw I was charged a fee for using it,CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.6075918674468994
Why do I have two charges It should only be one charge?,TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.3243029117584229
"My account shows I have been charged twice for the same meal. How do I get the second payment voided and returned to me? I do not eat out much and my family is living paycheck to paycheck,  mostly. I cannot afford to spend more money than necessary, as is, so I must see to it that the cost be promptly credited back onto my card.",TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.8812530040740967
I am concerned that I am being doubled charged for several items purchased in the past week.  Please review my statement and correct.,TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.914475440979004
I'm still waiting for my transaction.,TRANSFER NOT RECEIVED BY RECIPIENT,66,DECLINED CASH WITHDRAWAL,1.7127196788787842
How long do I have to wait until the transferred money shows up?,BALANCE NOT UPDATED AFTER BANK TRANSFER,5,BALANCE NOT UPDATED AFTER BANK TRANSFER,1.8184351921081543
How do I dispute a direct debit transaction?,DIRECT DEBIT PAYMENT NOT RECOGNISED,28,DIRECT DEBIT PAYMENT NOT RECOGNISED,1.3493714332580566
Why isn't my balance updating after depositing cheques and cash.,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,6,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,1.9112269878387451
I attempted to get cash in the ATM but I was denied,DECLINED CASH WITHDRAWAL,26,DECLINED CASH WITHDRAWAL,1.7087907791137695
I was just going over my transactions for the past couple of months and noticed a large type charge that I know I did not make. Even though it's been a while can I please still dispute this?,DIRECT DEBIT PAYMENT NOT RECOGNISED,28,DIRECT DEBIT PAYMENT NOT RECOGNISED,1.8042726516723633
I didn't know there was a charge for tranferring. What is the charge?,TRANSFER FEE CHARGED,64,TRANSFER FEE CHARGED,0.9817264080047607
"When using my card I was charged a fee for doing so, why?",CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.3599653244018555
There was a fee charged when I paid with my card.,CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.406797170639038
Why do I have a transaction showing multiple times?,TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.4772517681121826
I can still see money in my account after making a payment,BALANCE NOT UPDATED AFTER BANK TRANSFER,5,BALANCE NOT UPDATED AFTER BANK TRANSFER,2.0946977138519287
how do i get a refund for a direct debit payment i didn't make,DIRECT DEBIT PAYMENT NOT RECOGNISED,28,TRANSACTION CHARGED TWICE,1.7988669872283936
I noticed a different charge while I was taking my money out.,CASH WITHDRAWAL CHARGE,19,CASH WITHDRAWAL CHARGE,1.6334025859832764
I got double charged!,TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.444129467010498
Why hasn't my money transfer shown up yet?,BALANCE NOT UPDATED AFTER BANK TRANSFER,5,TRANSFER NOT RECEIVED BY RECIPIENT,1.3297605514526367
What is the fee charged for using my card?,CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.2089030742645264
Balance is not up to date.,BALANCE NOT UPDATED AFTER BANK TRANSFER,5,BALANCE NOT UPDATED AFTER BANK TRANSFER,1.1974835395812988
I withdrew cash and was charged,CASH WITHDRAWAL CHARGE,19,CASH WITHDRAWAL CHARGE,1.2750270366668701
Help!  In the app there is a direct debit that I don't remember.,DIRECT DEBIT PAYMENT NOT RECOGNISED,28,DIRECT DEBIT PAYMENT NOT RECOGNISED,2.02223801612854
"Hi, I draw out some money from the ATM today. The ATM has given me wrong amount and the application is displaying more amount than i withdraw.",WRONG AMOUNT OF CASH RECEIVED,75,WRONG AMOUNT OF CASH RECEIVED,1.7388513088226318
I made a transfer and was charged an extra fee!,TRANSFER FEE CHARGED,64,TRANSFER FEE CHARGED,1.3009016513824463
A receiver made me aware that they did not receive the full transfer that I made. The amount was showing to be a bit less. I now have to make a second transfer just to make up the difference. Can you reach out and let me know what's going on?,TRANSFER FEE CHARGED,64,TRANSFER NOT RECEIVED BY RECIPIENT,1.8694696426391602
Why am I being charged to make cash withdrawals? I thought they were supposed to be free!,CASH WITHDRAWAL CHARGE,19,CASH WITHDRAWAL CHARGE,1.7510428428649902
Why have I been charged for pulling cash out of my own account?,CASH WITHDRAWAL CHARGE,19,CARD PAYMENT FEE CHARGED,2.054966926574707
I tried to get cash but it was declined!,DECLINED CASH WITHDRAWAL,26,DECLINED CASH WITHDRAWAL,1.8328378200531006
I see a direct debit payment on my app that I did not do,DIRECT DEBIT PAYMENT NOT RECOGNISED,28,WRONG AMOUNT OF CASH RECEIVED,2.714801073074341
I have a fee and I don't know why,CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.7405340671539307
I was under the impression I can make transfers for free. I made an online purchase for something that was obroad and there's some additional strange fee. I've never seen this before and this isn't fair.,TRANSFER FEE CHARGED,64,TRANSFER FEE CHARGED,2.0576364994049072
When going to the ATM to take out some cash today my withdrawal was  declined.  I need to fix this problem as soon as possible. whats going on?,DECLINED CASH WITHDRAWAL,26,DECLINED CASH WITHDRAWAL,1.8262877464294434
Is it free to transfer money or is there a fee?,TRANSFER FEE CHARGED,64,TRANSFER FEE CHARGED,1.5909428596496582
I need to know if everything is okay here. After making a transfer from a UK account it doesn't show up. How long does this normally take to process?,BALANCE NOT UPDATED AFTER BANK TRANSFER,5,BALANCE NOT UPDATED AFTER BANK TRANSFER,1.779463768005371
How long do bank transfers take to clear,BALANCE NOT UPDATED AFTER BANK TRANSFER,5,BALANCE NOT UPDATED AFTER BANK TRANSFER,1.7137579917907715
Why isn't the recipient seeing the transaction? I just sent the money.,TRANSFER NOT RECEIVED BY RECIPIENT,66,TRANSFER NOT RECEIVED BY RECIPIENT,2.545820474624634
I noticed that there was an extra charge fee on my account. Could You explain to me why?,TRANSFER FEE CHARGED,64,CARD PAYMENT FEE CHARGED,1.2037904262542725
I just had a look at my statement. Why have I been changed for using the ATM?,CASH WITHDRAWAL CHARGE,19,CASH WITHDRAWAL CHARGE,1.6932227611541748
"I got some cash at an ATM earlier, but now app is showing that I withdrew more than I did.  Help!",WRONG AMOUNT OF CASH RECEIVED,75,TRANSACTION CHARGED TWICE,1.976719617843628
There was a charge applied when I used my card.,CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.4727506637573242
There is a duplicate payment on my card. Why?,TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.4524788856506348
"I went to the store and tried to make a purchase.  The first time, it was declined, but the second one went through.  But my App shows me that I've already been charged once and the second charge is still pending.  Can you make sure that I'm not charged twice?",TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.4043834209442139
There are automatic debits on my account that I did not make.,DIRECT DEBIT PAYMENT NOT RECOGNISED,28,DIRECT DEBIT PAYMENT NOT RECOGNISED,1.2845113277435303
I was only given $20 after trying to withdraw $100,WRONG AMOUNT OF CASH RECEIVED,75,WRONG AMOUNT OF CASH RECEIVED,2.298464775085449
My cash deposit from a week ago is still not in my account. Can you help me please?,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,6,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,1.5253262519836426
I got less cash than what I specified for through the ATM.,WRONG AMOUNT OF CASH RECEIVED,75,TRANSACTION CHARGED TWICE,2.724006414413452
I do not recognize a direct debit payment that I see on my app,DIRECT DEBIT PAYMENT NOT RECOGNISED,28,DIRECT DEBIT PAYMENT NOT RECOGNISED,1.3414041996002197
why has a transaction to a friend been delayed?,TRANSFER NOT RECEIVED BY RECIPIENT,66,DECLINED CASH WITHDRAWAL,1.7544453144073486
"I only received $20, but I requested $100.",WRONG AMOUNT OF CASH RECEIVED,75,TRANSFER FEE CHARGED,2.7288095951080322
I set up a payment to a new payee and sent some money but the person I'm sending it to has not received it.  Can you check where the money is?,TRANSFER NOT RECEIVED BY RECIPIENT,66,TRANSFER NOT RECEIVED BY RECIPIENT,1.3955743312835693
"How long does a transfer from a UK account take? I just made one and it doesn't seem to be working, wondering if everything is okay",BALANCE NOT UPDATED AFTER BANK TRANSFER,5,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,2.7827327251434326
How come I can't get money at the ATM,DECLINED CASH WITHDRAWAL,26,DECLINED CASH WITHDRAWAL,1.5589191913604736
I updated by balance with a cheque yesterday but it isn't showing on my account. Did something go wrong?,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,6,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,1.8958806991577148
My cash received does not match what has been requested,WRONG AMOUNT OF CASH RECEIVED,75,WRONG AMOUNT OF CASH RECEIVED,1.918895959854126
There is a debit transaction on my statement that I did not make,DIRECT DEBIT PAYMENT NOT RECOGNISED,28,DIRECT DEBIT PAYMENT NOT RECOGNISED,1.8245761394500732
I paid with a card and there is an extra charge. Why?,CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.1853835582733154
I'm still expecting the transaction to be finished,TRANSFER NOT RECEIVED BY RECIPIENT,66,DECLINED CASH WITHDRAWAL,1.665898084640503
I tried using my ATM card at your Notting Hill location today.  It did not work.  Am I doing something wrong?,DECLINED CASH WITHDRAWAL,26,DECLINED CASH WITHDRAWAL,1.8951447010040283
Am I charged a fee to transfer funds?,TRANSFER FEE CHARGED,64,TRANSFER FEE CHARGED,1.956028938293457
Let me know when applying extra charges for payments. I just checked the app and saw a fee that I wasn't warned about.,CARD PAYMENT FEE CHARGED,15,TRANSACTION CHARGED TWICE,2.03033709526062
I was charged a fee when buying stuff with my card.,CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.7120187282562256
I need a refund on a direct debit that shows in the app because I did not make it.,DIRECT DEBIT PAYMENT NOT RECOGNISED,28,DIRECT DEBIT PAYMENT NOT RECOGNISED,1.3041090965270996
I see an unfamiliar Direct Debit payment.,DIRECT DEBIT PAYMENT NOT RECOGNISED,28,DIRECT DEBIT PAYMENT NOT RECOGNISED,1.576547622680664
i entered my pin in wrong and got it frozen. how many tries do i have,DECLINED CASH WITHDRAWAL,26,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,2.725013256072998
Why isn't the transfer I made to a friend showing?,TRANSFER NOT RECEIVED BY RECIPIENT,66,DIRECT DEBIT PAYMENT NOT RECOGNISED,2.7960994243621826
I tried doing an in country transfer earlier this week. I thought it would be there by now but I still don't see the money. Can you check the status on my transfer?,TRANSFER NOT RECEIVED BY RECIPIENT,66,TRANSFER NOT RECEIVED BY RECIPIENT,1.3960793018341064
"I was checking the app for my account and I noticed there is an authorized charge on it.  I haven't used my card today, so I know I didn't do it.  I would like the transaction reversed and the money replaced.",DIRECT DEBIT PAYMENT NOT RECOGNISED,28,DECLINED CASH WITHDRAWAL,1.6893284320831299
Why hasn't my transaction arrived?,TRANSFER NOT RECEIVED BY RECIPIENT,66,DIRECT DEBIT PAYMENT NOT RECOGNISED,1.9539175033569336
Is there a place to check for fee for payments? I feel like I'm getting charged too much at times.,CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.5307505130767822
The correct amount of cash was not received.,WRONG AMOUNT OF CASH RECEIVED,75,WRONG AMOUNT OF CASH RECEIVED,2.5958993434906006
I don't know what this Direct Debit payment is.,DIRECT DEBIT PAYMENT NOT RECOGNISED,28,TRANSACTION CHARGED TWICE,2.732478141784668
"Hi, I am unable to see transaction in my account which i made couples of hours ago from my UK account. Please help me in this.",BALANCE NOT UPDATED AFTER BANK TRANSFER,5,DIRECT DEBIT PAYMENT NOT RECOGNISED,2.8359546661376953
I made a cash deposit going to my account but it is not there,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,6,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,1.4311118125915527
Why was I charged an extra fee when paying with card?,CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.614198923110962
I am wondering about a transfer from a different country that doesn't show up yet?,BALANCE NOT UPDATED AFTER BANK TRANSFER,5,TRANSFER NOT RECEIVED BY RECIPIENT,1.787893295288086
help my money isnt showing up,BALANCE NOT UPDATED AFTER BANK TRANSFER,5,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,1.7744951248168945
when does my balance update for a transfer,BALANCE NOT UPDATED AFTER BANK TRANSFER,5,BALANCE NOT UPDATED AFTER BANK TRANSFER,1.8246829509735107
I payed with the card and there was an extra fee?,CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.2522315979003906
Why am I seeing a transfer fee on my bank statement?,TRANSFER FEE CHARGED,64,TRANSFER FEE CHARGED,1.537994146347046
My account was charged a fee. When did you start charging extra for card payments?,CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.7670443058013916
My friend says he hasn't received my transaction,TRANSFER NOT RECEIVED BY RECIPIENT,66,TRANSFER NOT RECEIVED BY RECIPIENT,1.7153921127319336
I received the wrong amount of cash back,WRONG AMOUNT OF CASH RECEIVED,75,WRONG AMOUNT OF CASH RECEIVED,1.7642228603363037
How long will a transaction to a friend take?,TRANSFER NOT RECEIVED BY RECIPIENT,66,DECLINED CASH WITHDRAWAL,1.7039048671722412
How was I charged extra when I used my card to pay?,CARD PAYMENT FEE CHARGED,15,CARD PAYMENT FEE CHARGED,1.2851250171661377
I am having an issue with an in country transfer I did a few days ago. It has yet to appear in my account. I have checked to be sure that all account information is correct multiple times. What is taking the transfer so long?,TRANSFER NOT RECEIVED BY RECIPIENT,66,TRANSFER NOT RECEIVED BY RECIPIENT,1.6861205101013184
I should not have been charged a fee for cash withdrawal.,CASH WITHDRAWAL CHARGE,19,CASH WITHDRAWAL CHARGE,1.6187894344329834
How can I fix this?  There is a double charge on my account.,TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.4795928001403809
I made a check and cash deposit that wasn't credited to my account.,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,6,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,1.3810276985168457
"I took out money, and didn't get all of it.",WRONG AMOUNT OF CASH RECEIVED,75,WRONG AMOUNT OF CASH RECEIVED,2.6655399799346924
Why was my atm withdrawl declined,DECLINED CASH WITHDRAWAL,26,DECLINED CASH WITHDRAWAL,1.1645348072052002
"HELP! I tried to get cash and it gave me some, but not the right amount!",WRONG AMOUNT OF CASH RECEIVED,75,DECLINED CASH WITHDRAWAL,2.8042218685150146
The ATM keeps rejecting my Payment. I tried two different ATMs but did not work .Can you please check if everything is okay with my account?,DECLINED CASH WITHDRAWAL,26,DECLINED CASH WITHDRAWAL,2.3125765323638916
to cash withdrawals charge me?,CASH WITHDRAWAL CHARGE,19,CASH WITHDRAWAL CHARGE,1.211700201034546
I see a duplicate payment.,TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.7816882133483887
The transfer on my account is not showing up.,BALANCE NOT UPDATED AFTER BANK TRANSFER,5,TRANSFER NOT RECEIVED BY RECIPIENT,1.3179688453674316
I completed I transfer the day before yesterday in this country. The transfer still is not complete. I've checked on the account number multiple times to make sure that it is the right one. Can you check to see what's going on with this?,TRANSFER NOT RECEIVED BY RECIPIENT,66,WRONG AMOUNT OF CASH RECEIVED,2.941549301147461
what is the matter?,DIRECT DEBIT PAYMENT NOT RECOGNISED,28,DECLINED CASH WITHDRAWAL,1.7544937133789062
"I transferred 7,000 to a receiver outside the EU and they received a lesser amount than what I sent, Unfortunately, now I must send an additional transfer to the receiver so that they can receive the full amount I initially sent.  I'm not sure why they received a lesser amount than what I initially sen, but can you please look into this and let me know what happened?",TRANSFER FEE CHARGED,64,TRANSFER NOT RECEIVED BY RECIPIENT,2.4409902095794678
I have a duplicate charge,TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.225200891494751
I have a transaction showing up more than once.,TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.5716478824615479
Why hasn't the transaction I did to my friend arrive yet?,TRANSFER NOT RECEIVED BY RECIPIENT,66,TRANSFER NOT RECEIVED BY RECIPIENT,1.4407026767730713
Who do I talk to for transactions debited twice?,TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.5834038257598877
Why am I being charged fees on some transactions but not on others? What am I missing here? I cannot find where to see the fee structure on my account. Help!,CARD PAYMENT FEE CHARGED,15,TRANSFER FEE CHARGED,2.2853851318359375
I think I was double charged,TRANSACTION CHARGED TWICE,63,TRANSACTION CHARGED TWICE,1.6120514869689941
I don't understand why I was charged extra for withdrawing money?,CASH WITHDRAWAL CHARGE,19,CASH WITHDRAWAL CHARGE,1.419327735900879
Why did using an ATM cause me to have an extra fee charged?,CASH WITHDRAWAL CHARGE,19,CASH WITHDRAWAL CHARGE,1.5817322731018066
I was under the impression ATM cash withdrawals were free. Why was I suddenly charged for my most recent ATM transaction?,CASH WITHDRAWAL CHARGE,19,CASH WITHDRAWAL CHARGE,1.6355006694793701
"Would you please check my Card. As Withdrawal was working fine so far, but this morning suddenly got declined. Can you please check the problem?",DECLINED CASH WITHDRAWAL,26,DECLINED CASH WITHDRAWAL,1.0908019542694092
My cash deposit hasn't posted to my account.,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,6,BALANCE NOT UPDATED AFTER CHEQUE OR CASH DEPOSIT,1.7153382301330566
I tried taking out 30 pounds from the ATM just now and it only gave me 10. Why would it do that? I need the 30 pounds now!,WRONG AMOUNT OF CASH RECEIVED,75,WRONG AMOUNT OF CASH RECEIVED,2.6385698318481445
