review_text,label,label_text,ground_truth,predicted_sentiment,latency_seconds
"it 's a fine , focused piece of work that reopens an interesting controversy and never succumbs to sensationalism .",4,very positive,VERY POSITIVE,POSITIVE,0.5668458938598633
"once again , the intelligence of gay audiences has been grossly underestimated , and a meaty plot and well-developed characters have been sacrificed for skin and flash that barely fizzle .",2,neutral,NEUTRAL,NEGATIVE,0.712871789932251
"they presume their audience wo n't sit still for a sociology lesson , however entertainingly presented , so they trot out the conventional science-fiction elements of bug-eyed monsters and futuristic women in skimpy clothes .",1,negative,NEGATIVE,NEGATIVE,0.6823744773864746
"ambitious , unsettling psychodrama that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints .",3,positive,POSITIVE,POSITIVE,0.5910124778747559
"it 's no surprise that as a director washington demands and receives excellent performances , from himself and from newcomer derek luke .",4,very positive,VERY POSITIVE,POSITIVE,0.5809445381164551
i could n't recommend this film more .,3,positive,POSITIVE,VERY POSITIVE,0.5738952159881592
"the kind of movie that comes along only occasionally , one so unconventional , gutsy and perfectly executed it takes your breath away .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.664104700088501
"shatner is probably the funniest person in the film , which gives you an idea just how bad it was .",1,negative,NEGATIVE,NEGATIVE,0.6134111881256104
and it 's a lousy one at that .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.5101287364959717
leigh makes these lives count .,3,positive,POSITIVE,VERY POSITIVE,0.5001049041748047
compellingly watchable .,4,very positive,VERY POSITIVE,POSITIVE,0.5364067554473877
men in black ii achieves ultimate insignificance -- it 's the sci-fi comedy spectacle as whiffle-ball epic .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.6462392807006836
"many shallower movies these days seem too long , but this one is egregiously short .",2,neutral,NEUTRAL,NEGATIVE,0.5218086242675781
most of the storylines feel like time fillers between surf shots .,0,very negative,VERY NEGATIVE,NEGATIVE,0.5392148494720459
"she is a lioness , protecting her cub , and he a reluctant villain , incapable of controlling his crew .",3,positive,POSITIVE,NEUTRAL,0.7494559288024902
there 's no disguising this as one of the worst films of the summer .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.5688498020172119
"with an obvious rapport with her actors and a striking style behind the camera , hélène angel is definitely a director to watch .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.6178362369537354
a cockeyed shot all the way .,1,negative,NEGATIVE,VERY POSITIVE,0.5580925941467285
it 's a drag how nettelbeck sees working women -- or at least this working woman -- for whom she shows little understanding .,0,very negative,VERY NEGATIVE,NEGATIVE,0.5931370258331299
highly uneven and inconsistent ... margarita happy hour kinda resembles the el cheapo margaritas served within .,0,very negative,VERY NEGATIVE,NEGATIVE,0.6111156940460205
final verdict : you 've seen it all before .,0,very negative,VERY NEGATIVE,NEGATIVE,0.48148655891418457
the master of disguise is awful .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.542672872543335
could i have been more geeked when i heard that apollo 13 was going to be released in imax format ?,4,very positive,VERY POSITIVE,VERY POSITIVE,0.6219179630279541
there 's not one decent performance from the cast and not one clever line of dialogue .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.561767578125
stay away .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.4665257930755615
"the plot has a number of holes , and at times it 's simply baffling .",1,negative,NEGATIVE,NEGATIVE,0.5281727313995361
"an inexperienced director , mehta has much to learn .",1,negative,NEGATIVE,NEGATIVE,0.4723837375640869
"not only does spider-man deliver , but i suspect it might deliver again and again .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.5660784244537354
"not only does leblanc make one spectacularly ugly-looking broad , but he appears miserable throughout as he swaggers through his scenes .",1,negative,NEGATIVE,VERY NEGATIVE,0.6191847324371338
"the biggest problem with roger avary 's uproar against the mpaa is that , even in all its director 's cut glory , he 's made a film that 's barely shocking , barely interesting and most of all , barely anything .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.8297872543334961
contrived pastiche of caper clichés .,1,negative,NEGATIVE,NEGATIVE,0.468050479888916
"lots of effort and intelligence are on display but in execution it is all awkward , static , and lifeless rumblings .",0,very negative,VERY NEGATIVE,NEGATIVE,0.5960922241210938
"you end up simply admiring this bit or that , this performance or that .",2,neutral,NEUTRAL,NEUTRAL,0.5840208530426025
"the effort is sincere and the results are honest , but the film is so bleak that it 's hardly watchable .",0,very negative,VERY NEGATIVE,NEGATIVE,0.5846264362335205
"hashiguchi covers this territory with wit and originality , suggesting that with his fourth feature -- the first to be released in the u.s. -- a major director is emerging in world cinema .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.7242553234100342
kaufman and jonze take huge risks to ponder the whole notion of passion -- our desire as human beings for passion in our lives and the emptiness one feels when it is missing .,2,neutral,NEUTRAL,POSITIVE,0.7547612190246582
"it 's a square , sentimental drama that satisfies , as comfort food often can .",3,positive,POSITIVE,POSITIVE,0.5760650634765625
"it 's refreshing that someone understands the need for the bad boy ; diesel , with his brawny frame and cool , composed delivery , fits the bill perfectly .",4,very positive,VERY POSITIVE,POSITIVE,0.6460013389587402
a cheap scam put together by some cynical creeps at revolution studios and imagine entertainment to make the suckers out there surrender $ 9 and 93 minutes of unrecoverable life .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.7262015342712402
but the movie that does n't really deliver for country music fans or for family audiences,0,very negative,VERY NEGATIVE,NEGATIVE,0.5430083274841309
"not only better than its predecessor , it may rate as the most magical and most fun family fare of this or any recent holiday season .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.6329336166381836
suffers from a lack of clarity and audacity that a subject as monstrous and pathetic as dahmer demands .,0,very negative,VERY NEGATIVE,NEGATIVE,0.6026403903961182
warmed-over hash .,2,neutral,NEUTRAL,NEGATIVE,0.5142567157745361
a flawed but engrossing thriller .,3,positive,POSITIVE,POSITIVE,0.4871363639831543
"the filmmakers want nothing else than to show us a good time , and in their cheap , b movie way , they succeed .",3,positive,POSITIVE,POSITIVE,0.5929036140441895
its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing .,3,positive,POSITIVE,POSITIVE,0.5336365699768066
"though excessively tiresome , the uncertainty principle , as verbally pretentious as the title may be , has its handful of redeeming features , as long as you discount its ability to bore .",2,neutral,NEUTRAL,POSITIVE,0.6848888397216797
"it may not be history -- but then again , what if it is ?",2,neutral,NEUTRAL,NEUTRAL,0.5695061683654785
"it is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients .",3,positive,POSITIVE,POSITIVE,0.6416707038879395
"may be more genial than ingenious , but it gets the job done .",3,positive,POSITIVE,POSITIVE,0.5383164882659912
"bacon keeps things interesting , but do n't go out of your way to pay full price .",2,neutral,NEUTRAL,POSITIVE,0.5809688568115234
"a ` girls gone wild ' video for the boho art-house crowd , the burning sensation is n't a definitive counter-cultural document -- its makers are n't removed and inquisitive enough for that .",0,very negative,VERY NEGATIVE,NEGATIVE,0.6949923038482666
this is an interesting movie ! '',4,very positive,VERY POSITIVE,NEUTRAL,0.5209262371063232
give credit to everyone from robinson down to the key grip that this bold move works .,4,very positive,VERY POSITIVE,POSITIVE,0.53800368309021
` opening up ' the play more has partly closed it down .,1,negative,NEGATIVE,NEUTRAL,0.5753505229949951
"this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.5767426490783691
takes a simple premise and carries it to unexpected heights .,4,very positive,VERY POSITIVE,VERY POSITIVE,0.5344538688659668
"high crimes carries almost no organic intrigue as a government \/ marine\/legal mystery , and that 's because the movie serves up all of that stuff , nearly subliminally , as the old-hat province of male intrigue .",1,negative,NEGATIVE,NEGATIVE,0.8016414642333984
"though a touch too arthouse 101 in its poetic symbolism , heaven proves to be a good match of the sensibilities of two directors .",3,positive,POSITIVE,POSITIVE,0.642519474029541
a mean-spirited film made by someone who surely read the catcher in the rye but clearly suffers from dyslexia,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.6342740058898926
i have to admit that i am baffled by jason x.,1,negative,NEGATIVE,NEUTRAL,0.589486837387085
"admirers of director abel ferrara may be relieved that his latest feature , r xmas , marks a modest if encouraging return to form .",4,very positive,VERY POSITIVE,POSITIVE,0.6874463558197021
the movie is so thoughtlessly assembled .,3,positive,POSITIVE,VERY NEGATIVE,0.5459461212158203
the most anti-human big studio picture since 3000 miles to graceland .,2,neutral,NEUTRAL,VERY NEGATIVE,0.5823879241943359
more good than great but freeman and judd make it work .,3,positive,POSITIVE,POSITIVE,0.5391850471496582
australian filmmaker david flatman uses the huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them .,4,very positive,VERY POSITIVE,POSITIVE,0.6438040733337402
"there is little question that this is a serious work by an important director who has something new to say about how , in the flip-flop of courtship , we often reel in when we should be playing out .",3,positive,POSITIVE,POSITIVE,0.7072887420654297
"the wonderfully lush morvern callar is pure punk existentialism , and ms. ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh 's book trainspotting .",3,positive,POSITIVE,POSITIVE,0.8156692981719971
"a triumph , a film that hews out a world and carries us effortlessly from darkness to light .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.7020156383514404
"this amiable picture talks tough , but it 's all bluster -- in the end it 's as sweet as greenfingers ...",3,positive,POSITIVE,POSITIVE,0.6824748516082764
"confuses its message with an ultimate desire to please , and contorting itself into an idea of expectation is the last thing any of these three actresses , nor their characters , deserve .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.7509653568267822
... overly melodramatic ...,0,very negative,VERY NEGATIVE,NEGATIVE,0.4830317497253418
"a colorful , joyous celebration of life ; a tapestry woven of romance , dancing , singing , and unforgettable characters .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.6402087211608887
"the film is like sitting in a downtown café , overhearing a bunch of typical late-twenty-somethings natter on about nothing , and desperately wishing you could change tables .",0,very negative,VERY NEGATIVE,NEGATIVE,0.7172956466674805
if only there were one for this kind of movie .,2,neutral,NEUTRAL,NEGATIVE,0.4804859161376953
"for devotees of french cinema , safe conduct is so rich with period minutiae it 's like dying and going to celluloid heaven .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.6841928958892822
as pedestrian as they come .,0,very negative,VERY NEGATIVE,NEGATIVE,0.48017120361328125
a metaphor for a modern-day urban china searching for its identity .,3,positive,POSITIVE,NEUTRAL,0.5820071697235107
it treats ana 's journey with honesty that is tragically rare in the depiction of young women in film .,3,positive,POSITIVE,POSITIVE,0.6003546714782715
it shows that some studios firmly believe that people have lost the ability to think and will forgive any shoddy product as long as there 's a little girl-on-girl action .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.7387580871582031
jonathan parker 's bartleby should have been the be-all-end-all of the modern-office anomie films .,3,positive,POSITIVE,NEGATIVE,0.6949388980865479
"unofficially , national lampoon 's van wilder is son of animal house .",2,neutral,NEUTRAL,POSITIVE,0.5705595016479492
playing a role of almost bergmanesque intensity ... bisset is both convincing and radiant .,3,positive,POSITIVE,POSITIVE,0.5514276027679443
"you can taste it , but there 's no fizz .",1,negative,NEGATIVE,NEGATIVE,0.5952606201171875
"sandra bullock , despite downplaying her good looks , carries a little too much ai n't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff .",1,negative,NEGATIVE,POSITIVE,0.8524870872497559
"but the nerve-raked acting , the crackle of lines , the impressive stagings of hardware , make for some robust and scary entertainment .",4,very positive,VERY POSITIVE,POSITIVE,0.672623872756958
"the woodman seems to have directly influenced this girl-meets-girl love story , but even more reassuring is how its makers actually seem to understand what made allen 's romantic comedies so pertinent and enduring .",3,positive,POSITIVE,POSITIVE,0.7621364593505859
"with a completely predictable plot , you 'll swear that you 've seen it all before , even if you 've never come within a mile of the longest yard .",0,very negative,VERY NEGATIVE,NEGATIVE,0.6505086421966553
"finely crafted , finely written , exquisitely performed",4,very positive,VERY POSITIVE,VERY POSITIVE,0.5728349685668945
i ca n't remember the last time i saw a movie where i wanted so badly for the protagonist to fail .,2,neutral,NEUTRAL,VERY NEGATIVE,0.6360359191894531
count on his movie to work at the back of your neck long after you leave the theater .,2,neutral,NEUTRAL,VERY POSITIVE,0.5931665897369385
"frida is certainly no disaster , but neither is it the kahlo movie frida fans have been looking for .",2,neutral,NEUTRAL,NEUTRAL,0.6396598815917969
"i could just feel the screenwriter at every moment ` tap , tap , tap , tap , tapping away ' on this screenplay .",1,negative,NEGATIVE,VERY NEGATIVE,0.6346774101257324
not even felinni would know what to make of this italian freakshow .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.5819375514984131
greengrass -lrb- working from don mullan 's script -rrb- forgoes the larger socio-political picture of the situation in northern ireland in favour of an approach that throws one in the pulsating thick of a truly frightening situation .,2,neutral,NEUTRAL,POSITIVE,0.8123493194580078
that the film opens with maggots crawling on a dead dog is not an out of place metaphor .,1,negative,NEGATIVE,NEUTRAL,0.6615264415740967
poignant if familiar story of a young person suspended between two cultures .,3,positive,POSITIVE,POSITIVE,0.54534912109375
"it does n't really know or care about the characters , and uses them as markers for a series of preordained events .",1,negative,NEGATIVE,NEGATIVE,0.6272337436676025
it 's just a little too self-satisfied .,2,neutral,NEUTRAL,NEGATIVE,0.5082006454467773
it 's been 20 years since 48 hrs .,2,neutral,NEUTRAL,NEUTRAL,0.5879709720611572
what elevates the movie above the run-of-the-mill singles blender is its surreal sense of humor and technological finish .,4,very positive,VERY POSITIVE,POSITIVE,0.6635046005249023
one of -lrb- jaglom 's -rrb- better efforts -- a wry and sometime bitter movie about love .,2,neutral,NEUTRAL,POSITIVE,0.6079320907592773
"this bond film goes off the beaten path , not necessarily for the better .",1,negative,NEGATIVE,NEGATIVE,0.5529811382293701
"like its parade of predecessors , this halloween is a gory slash-fest .",3,positive,POSITIVE,NEGATIVE,0.5413875579833984
like a can of 2-day old coke .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.560136079788208
gooding offers a desperately ingratiating performance .,1,negative,NEGATIVE,NEGATIVE,0.5393784046173096
it 's refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original .,4,very positive,VERY POSITIVE,VERY POSITIVE,0.637415885925293
cynics need not apply . ',2,neutral,NEUTRAL,NEGATIVE,0.48839807510375977
this is no `` waterboy ! '',1,negative,NEGATIVE,NEGATIVE,0.48314571380615234
that such a horrible movie could have sprung from such a great one is one of the year 's worst cinematic tragedies .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.661186695098877
i 'm giving it thumbs down due to the endlessly repetitive scenes of embarrassment .,1,negative,NEGATIVE,NEGATIVE,0.5447421073913574
"offers no new insight on the matter , nor do its characters exactly spring to life .",0,very negative,VERY NEGATIVE,NEGATIVE,0.5510668754577637
"... a plotline that 's as lumpy as two-day old porridge ... the filmmakers ' paws , sad to say , were all over this `` un-bear-able '' project !",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.7717199325561523
"but when it does , you 're entirely unprepared .",2,neutral,NEUTRAL,NEGATIVE,0.5527851581573486
"what we have is a character faced with the possibility that her life is meaningless , vapid and devoid of substance , in a movie that is definitely meaningless , vapid and devoid of substance .",0,very negative,VERY NEGATIVE,NEGATIVE,0.722083330154419
"you might say tykwer has done all that heaven allows , if you wanted to make as anti-kieslowski a pun as possible .",2,neutral,NEUTRAL,NEUTRAL,0.7007293701171875
a powerful performance from mel gibson and a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an m-16 .,4,very positive,VERY POSITIVE,POSITIVE,0.7124834060668945
a lame comedy .,0,very negative,VERY NEGATIVE,NEGATIVE,0.4488098621368408
new yorkers always seem to find the oddest places to dwell ...,2,neutral,NEUTRAL,NEUTRAL,0.6217291355133057
earnest but heavy-handed .,2,neutral,NEUTRAL,NEGATIVE,0.4806513786315918
"oversexed , at times overwrought comedy\/drama that offers little insight into the experience of being forty , female and single .",0,very negative,VERY NEGATIVE,NEGATIVE,0.652587890625
but ` why ? ',2,neutral,NEUTRAL,NEGATIVE,0.4998433589935303
now he makes them .,2,neutral,NEUTRAL,POSITIVE,0.4790799617767334
my little eye is the best little `` horror '' movie i 've seen in years .,4,very positive,VERY POSITIVE,VERY POSITIVE,0.5754411220550537
an ugly-duckling tale so hideously and clumsily told it feels accidental .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.5711278915405273
with its parade of almost perpetually wasted characters ... margarita feels like a hazy high that takes too long to shake .,1,negative,NEGATIVE,NEGATIVE,0.5943863391876221
... a weak and ineffective ghost story without a conclusion or pay off .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.5824010372161865
"if you 're over 25 , have an iq over 90 , and have a driver 's license , you should be able to find better entertainment .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.7144434452056885
"if you like quirky , odd movies and\/or the ironic , here 's a fun one .",4,very positive,VERY POSITIVE,POSITIVE,0.6123254299163818
"even though it 's common knowledge that park and his founding partner , yong kang , lost kozmo in the end , you ca n't help but get caught up in the thrill of the company 's astonishing growth .",3,positive,POSITIVE,POSITIVE,0.8693563938140869
"without shakespeare 's eloquent language , the update is dreary and sluggish .",0,very negative,VERY NEGATIVE,NEGATIVE,0.5341770648956299
this is amusing for about three minutes .,2,neutral,NEUTRAL,POSITIVE,0.5437042713165283
"the film is moody , oozing , chilling and heart-warming all at once ... a twisting , unpredictable , cat-and-mouse thriller .",4,very positive,VERY POSITIVE,POSITIVE,0.7336342334747314
the movie is a desperate miscalculation .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.5482947826385498
a wretched movie that reduces the second world war to one man 's quest to find an old flame .,1,negative,NEGATIVE,VERY NEGATIVE,0.6987242698669434
"though jackson does n't always succeed in integrating the characters in the foreground into the extraordinarily rich landscape , it must be said that he is an imaginative filmmaker who can see the forest for the trees .",3,positive,POSITIVE,POSITIVE,0.7500627040863037
one of the year 's most weirdly engaging and unpredictable character pieces .,4,very positive,VERY POSITIVE,POSITIVE,0.6199049949645996
"the movie is almost completely lacking in suspense , surprise and consistent emotional conviction .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.6256363391876221
raimi and his team could n't have done any better in bringing the story of spider-man to the big screen .,4,very positive,VERY POSITIVE,VERY POSITIVE,0.6798171997070312
"peralta captures , in luminous interviews and amazingly evocative film from three decades ago , the essence of the dogtown experience .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.6860775947570801
"the jokes are sophomoric , stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.673168420791626
this pathetic junk is barely an hour long .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.5802664756774902
"light the candles , bring out the cake and do n't fret about the calories because there 's precious little substance in birthday girl -- it 's simply , and surprisingly , a nice , light treat .",4,very positive,VERY POSITIVE,POSITIVE,0.7208049297332764
"blue crush follows the formula , but throws in too many conflicts to keep the story compelling .",1,negative,NEGATIVE,NEGATIVE,0.5787496566772461
"not only are the film 's sopranos gags incredibly dated and unfunny , they also demonstrate how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.8046774864196777
the modern-day characters are nowhere near as vivid as the 19th-century ones .,1,negative,NEGATIVE,NEGATIVE,0.5733523368835449
"in addition to gluing you to the edge of your seat , changing lanes is also a film of freshness , imagination and insight .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.630314826965332
"while american adobo has its heart -lrb- and its palate -rrb- in the right place , its brain is a little scattered -- ditsy , even .",1,negative,NEGATIVE,NEGATIVE,0.697108268737793
a well-intentioned effort that 's still too burdened by the actor 's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility .,1,negative,NEGATIVE,NEGATIVE,0.6453969478607178
"if the last man were the last movie left on earth , there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows .",1,negative,NEGATIVE,POSITIVE,0.6972994804382324
"much has been written about those years when the psychedelic '60s grooved over into the gay '70s , but words do n't really do the era justice .",3,positive,POSITIVE,NEUTRAL,0.7174472808837891
"that 's muy loco , but no more ridiculous than most of the rest of `` dragonfly . ''",1,negative,NEGATIVE,NEGATIVE,0.5943295955657959
"the movie is well done , but slow .",1,negative,NEGATIVE,POSITIVE,0.4934217929840088
smaller numbered kidlets will enjoy .,3,positive,POSITIVE,POSITIVE,0.49144887924194336
"although mainstream american movies tend to exploit the familiar , every once in a while a film arrives from the margin that gives viewers a chance to learn , to grow , to travel .",3,positive,POSITIVE,VERY POSITIVE,0.7451515197753906
a cautionary tale about the folly of superficiality that is itself endlessly superficial .,1,negative,NEGATIVE,VERY NEGATIVE,0.5919747352600098
"a slick , engrossing melodrama .",4,very positive,VERY POSITIVE,POSITIVE,0.48511815071105957
"` men in black ii creates a new threat for the mib , but recycles the same premise .",2,neutral,NEUTRAL,NEGATIVE,0.6197371482849121
nicole kidman makes it a party worth attending .,4,very positive,VERY POSITIVE,POSITIVE,0.4888606071472168
"he seems to want both , but succeeds in making neither .",1,negative,NEGATIVE,NEGATIVE,0.565056562423706
"you would n't want to live waydowntown , but it is a hilarious place to visit .",3,positive,POSITIVE,POSITIVE,0.6690726280212402
"for all of its insights into the dream world of teen life , and its electronic expression through cyber culture , the film gives no quarter to anyone seeking to pull a cohesive story out of its 2 1\/2 - hour running time .",0,very negative,VERY NEGATIVE,NEGATIVE,0.9467074871063232
a portrait of an artist .,2,neutral,NEUTRAL,NEUTRAL,0.5844399929046631
"hart 's war seems to want to be a character study , but apparently ca n't quite decide which character .",1,negative,NEGATIVE,NEUTRAL,0.6440527439117432
"that rare documentary that incorporates so much of human experience -- drama , conflict , tears and surprise -- that it transcends the normal divisions between fiction and nonfiction film .",4,very positive,VERY POSITIVE,VERY POSITIVE,0.7014100551605225
"bogdanovich puts history in perspective and , via kirsten dunst 's remarkable performance , he showcases davies as a young woman of great charm , generosity and diplomacy .",3,positive,POSITIVE,POSITIVE,0.7205359935760498
"a stirring , funny and finally transporting re-imagining of beauty and the beast and 1930s horror films",4,very positive,VERY POSITIVE,VERY POSITIVE,0.6658763885498047
"pure of intention and passably diverting , his secret life is light , innocuous and unremarkable .",2,neutral,NEUTRAL,NEUTRAL,0.6322460174560547
you ... get a sense of good intentions derailed by a failure to seek and strike just the right tone .,1,negative,NEGATIVE,NEGATIVE,0.9688503742218018
"in many ways , reminiscent of 1992 's unforgiven which also utilized the scintillating force of its actors to draw out the menace of its sparse dialogue .",2,neutral,NEUTRAL,POSITIVE,0.7846987247467041
"the direction occasionally rises to the level of marginal competence , but for most of the film it is hard to tell who is chasing who or why .",1,negative,NEGATIVE,NEGATIVE,0.6537091732025146
"a tired , predictable , bordering on offensive , waste of time , money and celluloid .",0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.6372122764587402
essentially `` fatal attraction '' remade for viewers who were in diapers when the original was released in 1987 .,1,negative,NEGATIVE,NEGATIVE,0.7120139598846436
"the unexpected thing is that its dying , in this shower of black-and-white psychedelia , is quite beautiful .",3,positive,POSITIVE,POSITIVE,0.7281999588012695
the film is bright and flashy in all the right ways .,4,very positive,VERY POSITIVE,POSITIVE,0.5056288242340088
a rumor of angels does n't just slip -- it avalanches into forced fuzziness .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.5774405002593994
a really funny fifteen-minute short stretched beyond its limits to fill an almost feature-length film .,2,neutral,NEUTRAL,NEGATIVE,0.5382256507873535
i also believe that resident evil is not it .,1,negative,NEGATIVE,NEGATIVE,0.4780714511871338
"it sticks rigidly to the paradigm , rarely permitting its characters more than two obvious dimensions and repeatedly placing them in contrived , well-worn situations .",1,negative,NEGATIVE,VERY NEGATIVE,0.6941626071929932
a backhanded ode to female camaraderie penned by a man who has little clue about either the nature of women or of friendship .,1,negative,NEGATIVE,NEGATIVE,0.6533803939819336
"funny , though .",2,neutral,NEUTRAL,POSITIVE,0.4925570487976074
get out your pooper-scoopers .,0,very negative,VERY NEGATIVE,VERY NEGATIVE,0.5289874076843262
about schmidt is undoubtedly one of the finest films of the year .,4,very positive,VERY POSITIVE,VERY POSITIVE,0.6150529384613037
a rip-roaring comedy action fest that 'll put hairs on your chest .,3,positive,POSITIVE,VERY POSITIVE,0.5895171165466309
"it may be about drug dealers , kidnapping , and unsavory folks , but the tone and pacing are shockingly intimate .",2,neutral,NEUTRAL,POSITIVE,0.601980447769165
