review_text,label,ground_truth,predicted_topic,latency_seconds
Bank of Montreal to acquire Indiana-based institution Toronto (Dow Jones) -- Bank of Montreal on Wednesday said it agreed to acquire Mercantile Bancorp Inc. for \$156.5 million as it moves to expand in the Midwest region of the United States.,2,BUSINESS,BUSINESS,1.6249947547912598
"US embassy in Haiti closed to mark day of reflection The US embassy in Haiti was closed on Friday to mark a national call for an end to violence inthe strife-torn country, State Department spokesman Richard Boucher said at a news briefing.",0,WORLD,WORLD,1.3984501361846924
Federer crushes Hewitt to win US Open Swiss maestro Roger Federer has produced a devastating display of tennis to crush Lleyton Hewitt in a one-sided US Open final at Flushing Meadows.,1,SPORTS,SPORTS,1.5569372177124023
US house sales fall in July Sales of non-new houses in the US fell last month but still exceeded analyst forecasts.,2,BUSINESS,BUSINESS,1.2818403244018555
"First black judge joining British High Court Britain appointed its first black High Court judge yesterday and she predicted she would be ''the first of many. quot; The Department for Constitutional Affairs confirmed the appointment of Linda Dobbs, 53, the first black lawyer promoted beyond the ranks of circuit judges, who hear lesser cases. Joining the High Court will give her access to some of the country's most ...",0,WORLD,WORLD,1.5367391109466553
Briefly: Piracy crackdown yields \$2.2 million roundup Plus: Sun draws Nvidia graphics into Solaris...Tibco scoops up software company...PeopleSoft extends customer assurance.,3,SCI / TECH,BUSINESS,1.5361812114715576
Lehmann gives evidence at hearing into Hookes #39; death Darren Lehmann gave evidence Monday at the committal hearing of a man charged in the death of former international cricketer David Hookes.,1,SPORTS,WORLD,1.3443360328674316
"Sweeping giants: US dominates 200 A disruptive Greek chorus of whistles, chanting, and catcalls could not derail a crowd-silencing American sweep in the men #39;s 200-meter dash at the Olympic Games last night.",1,SPORTS,SPORTS,1.5195202827453613
"New technique to enhance semiconductors Conventional silicon based microchips have been known to be problematic at high temperatures, often due to heat generated by the circuit within while operating at high frequencies.",3,SCI / TECH,SCI / TECH,1.6939170360565186
CBS Says It Can't Vouch for Bush Documents CBS admitted today that it cannot vouch for the authenticity of documents used to support a story that questioned President Bush's National Guard service.,0,WORLD,WORLD,1.243274211883545
CA updates Unicenter offerings Computer Associates Monday announced the general availability of three Unicenter performance management products for mainframe data management.,3,SCI / TECH,SCI / TECH,1.3207883834838867
CLASS ACT ALAN Shearer and Patrick Kluivert teamed up to fire Newcastle into the group stage of the Uefa Cup. It was a striking master-class in Tel Aviv.,1,SPORTS,SPORTS,1.5236833095550537
Dollar Slumps After Weak U.S. Data  NEW YORK (Reuters) - The dollar sagged on Tuesday as softer  U.S. data on Tuesday re-ignited worries that the world's  largest economy has yet to recover from its recent soft patch.,2,BUSINESS,BUSINESS,1.6470866203308105
"JETS STARRING IN  #39;SURVIVOR #39; With Quincy Carter filling in for the injured Chad Pennington, the Jets #39; season is far from over. Just listen to the TV football experts.",1,SPORTS,SPORTS,1.8023052215576172
"O #39;Keefe to meet on Thursday with LSU chancellor search committee The head of the nation #39;s space program will interview for the job as chancellor of LSU this week. NASA Administrator Sean O #39;Keefe, who has ties to Louisiana, has been recruited by LSU officials ",3,SCI / TECH,BUSINESS,1.3832168579101562
"Faster AMD Athlon 64 #39;s On The Way Chips such as the Athlon 64 FX and Intel #39;s Pentium 4 Extreme Edition populate the very top of the desktop market, appearing mainly in game machines fitted with the latest graphics cards and high-performance storage systems to render games with the ",3,SCI / TECH,SCI / TECH,1.5176453590393066
Plan unveiled to ease Iraq debt Germany has unveiled an international plan to wipe out tens of billions of dollars of Iraqi debt so that the war-torn country can rebuild in earnest.,0,WORLD,WORLD,1.8586952686309814
"Filter Corporate Email Through Gmail Filter Corporate Email Through Gmail\\Shawn Hogan from DigitalPoint actually started filtering his various corporate email accounts through the gmail mail server. Shawn used many types of spam detection and filtering systems, including Spam Assassin, which I am happy with, to block unwanted email. But for some reason 2,000 spam emails ...",3,SCI / TECH,SCI / TECH,1.0452823638916016
"Firefox Browser On An Upward Trend carbolic writes  quot;The Firefox browser is ramping up as fast as Internet Explorer is ramping down. According to these stats posted from the Engadget logfiles, IE has dropped to 57 of all browsers used to visit ",3,SCI / TECH,SCI / TECH,1.278956651687622
"Strong Quake, Aftershocks Hit Japan; at Least 6 Dead  TOKAMACHI, Japan (Reuters) - A powerful earthquake and  strong aftershocks rocked northern Japan, killing at least six  people, injuring more than 500 while knocking out power and  phone services and forcing thousands to evacuate, media said.",0,WORLD,WORLD,1.6100609302520752
"Jukebox is reborn for the Internet age The Internet has changed the way people listen to music in their personal space. (Think iPod and other portable music players.) Now, it's also changing the way people listen to music in public places, such as restaurants and bars.",2,BUSINESS,WORLD,1.7272908687591553
"services will make cash flow, says Vodafone Vodafone, the world #39;s largest mobile phone company, believes it can generate an extra 2.5 billion in cash every year by reducing costs and getting customers to spend more on their phones.",2,BUSINESS,BUSINESS,1.3314235210418701
Harmony Grabs Hold of Gold Fields HARMONY is set to become the world #39;s biggest gold producing mining company in just four months. This week Harmony moved closer to successfully concluding its hostile bid for rival Gold Fields.,2,BUSINESS,BUSINESS,1.1616590023040771
"Update 8: Yukos Removes Anti-Crisis Plan From Agenda Shareholders of the foundering Russian oil giant Yukos will not vote on an anti-crisis plan at a Dec. 20 meeting, the company said in a statement Friday, saying the plan would be impossible to implement in ",2,BUSINESS,BUSINESS,1.4472827911376953
Conference Urges Iraq To Involve Opposition Representatives of two dozen nations and international organizations attending a conference on the future of Iraq pressed the country's interim government Tuesday to work harder to encourage opposition forces to participate in elections scheduled for January.,0,WORLD,WORLD,1.3560607433319092
"PluggedIn: Lost? Your Phone Knows a Way Out (Reuters) Reuters - Back when everyone\believed the world was flat, people thought these rocky shores\on Spain's windswept ""coast of death"" were the end of the\world. In today's world, you only need a mobile phone to get\there ... and back.",3,SCI / TECH,SCI / TECH,1.611703872680664
"Web-apps are the legacy apps of the future.   Back in the days of stone knives and bearskins applications were  things that were written in cretinous languages like COBOL that  ran on wierd 71 bit architectures and used messed up file formats like  JCL and VSAM files or whatever.  What's a 'Data Division'?  Some whiny  80s band from Manchester?      Of course today we are so much  smarter.  If you look at the evolution, from ML, to branched languages  to structured programming to OOP, and from 3270 applications, to PC  apps to client server to web apps, you can clearly see how the  applications programmer transformed himself from knuckle dragging  simian to homo sapiens. That's the stereotype, right?    We have a name for all that old stuff, a pejorative name:  'legacy'.1   I'm here to tell you that the web application is the new  legacy.  ",3,SCI / TECH,SCI / TECH,2.25911021232605
Video game giants roll out products Nintendo Co. and Sony Corp. made separate product announcements Tuesday that the video game giants hope will attract more customers ahead of the highly competitive holiday shopping season.,2,BUSINESS,SCI / TECH,1.7124700546264648
Forum Nokia to streamline content distribution SAN FRANCISCO-Nokia Corp. #39;s development program plans to use CTIA #39;s Wireless IT  amp; Entertainment show to unveil a worldwide initiative designed to make it easier for developers to bring mobile content and applications to market.,3,SCI / TECH,BUSINESS,1.3882887363433838
"U.S. Oil Clings Near \$47  SINGAPORE (Reuters) - U.S. oil prices hovered near \$47 a  barrel on Wednesday, awaiting data that was expected to show a  big drop in fuel stocks in the United States due to  weather-related disruptions to output and shipments.",2,BUSINESS,BUSINESS,1.1309521198272705
"Al-Sadr Calls on Militia to End Uprising BAGHDAD, Iraq - Rebel cleric Muqtada al-Sadr wants his followers to end their uprising against U.S. and Iraqi forces while he considers forming a political movement, senior al-Sadr officials said Monday...",0,WORLD,WORLD,1.4066286087036133
White House Rejects Trade Case Vs. China (AP) AP - The Bush administration on Friday rejected a request from 30 members of Congress that it bring a World Trade Organization case against China charging the Asian nation with manipulating its currency to gain unfair trade advantages against the United States.,0,WORLD,WORLD,1.516423225402832
"AT amp; Wireless unveils messaging-only handheld AT amp;T Wireless on Monday seemed to be trying to turn back the clock on cell phone design trends when it introduced the Ogo, a messaging-only handheld.",2,BUSINESS,SCI / TECH,1.6246826648712158
Sept. 11 DVDs Present Nation in Mourning LOS ANGELES - One film provides a positive message of unity. Another dramatizes the president's difficult days...,0,WORLD,WORLD,1.4658074378967285
"KPMG Units Agree to Pay to Settle Malpractice Suits The American and Belgian arms of KPMG International, a global accounting cooperative based in Switzerland, have agreed to pay \$115 million to settle claims of accounting malpractice growing ",2,BUSINESS,BUSINESS,1.2473011016845703
Nebraska holds on for victory Nebraska capitalized on four Pittsburgh turnovers and batted down a pass in the end zone on the game's final play yesterday to preserve a 24-17 win in the first meeting of the teams since 1958.,1,SPORTS,SPORTS,1.570136308670044
"Vodafone tests Chinese mobile phone equipment Vodafone Group, Europe's largest mobile phone operator, is testing several network systems from Chinese manufacturers with the intention of purchasing equipment within the next few years.",3,SCI / TECH,BUSINESS,1.7736732959747314
"US Newspapers and their Audience USA Today is read by people who think they ought to run the country but dont really understand the Washington Post. They do, however, like their smog statistics shown in pie charts.",2,BUSINESS,WORLD,1.436424732208252
"Third-Quarter Loss \$3.4 Billion for MCI MCI Inc. Thursday reported a loss of \$3.4 billion during its third quarter, reflecting its recent decision to write down the value of its telecommunications network.&lt;BR&gt;\&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",3,SCI / TECH,BUSINESS,1.6007771492004395
"AMD's Ruiz disappointed by Microsoft's 64-bit delays Advanced Micro Devices Inc. (AMD) is disappointed by Microsoft Corp.'s decision to delay the introduction of 64-bit versions of its Windows operating system, but sees no significant impact from the delay on sales of its 64-bit processors, the company's top executive said Thursday.",3,SCI / TECH,BUSINESS,2.883997917175293
Bradley's Appeal Rejected The Ohio Supreme Court rejects former Indians outfielder Milton Bradley's appeal of a three-day jail sentence he received after driving away from police who were trying to give him a speeding ticket.,1,SPORTS,SPORTS,1.6579432487487793
"Durham provides Dark Blues masterclass Oxford, the pre-match favourites, reclaimed the MMC Trophy in one of the better Varsity matches for some time here yesterday. But this, the 123rd staging of the annual amateur ",1,SPORTS,SPORTS,0.9985916614532471
Circulation investigation hits Times A wide-reaching federal investigation into newspaper circulation practices has knocked on the door of a fourth New York daily - The New York Times.,2,BUSINESS,BUSINESS,1.9921953678131104
"Fossil Indicates Brown Bears Went South CALGARY, Alberta - A fossilized jaw found in an Alberta gravel pit may have cleared up a mystery for researchers wondering how brown bears originally made it across North America.",3,SCI / TECH,WORLD,1.9854328632354736
Yukos files for bankruptcy protection in Bush #39;s backyard Russian oil giant Yukos yesterday increased the stakes in its battle with the Kremlin when it filed for bankruptcy in the United States in an unusual move possibly intended to pitch Washington against Moscow.,2,BUSINESS,BUSINESS,1.398219108581543
Blair says Mid East peace is key to beating terror Tony Blair has redoubled his commitment to finding a resolution to the conflict between Israel and the Palestine. The prime minister told the Commons on Wednesday that bringing peace to the region was the  quot;key quot; to tackling international terrorism.,0,WORLD,WORLD,1.4518113136291504
LEVERKUSEN LEAVE IT LATE Two goals in five minutes rescued a point for Bayer Leverkusen as they staged a late fightback against Nurnburg. Sven Muller opened the scoring for the visitors and a Diego Placente own goal midway through ,1,SPORTS,SPORTS,1.212568759918213
"Woman, 79, Accused of Cocaine Smuggling (AP) AP - A 79-year-old woman has been caught attempting to smuggle heroin out of Colombia on a flight to New York, police said Friday.",0,WORLD,WORLD,1.567819356918335
"Fireman's Fund says it will keep insuring autos in Mass. Fireman's Fund Insurance Co., apparently swayed by recent meetings with a Massachusetts regulator, reversed course yesterday and said it now plans to continue writing auto insurance policies in the state next year.",2,BUSINESS,BUSINESS,1.4362132549285889
"US blames Islamic charities for funding Iraq attacks MARK COLVIN: In Baghdad, the family of the kidnapped head of CARE International have pleaded with the British Prime Minister to stop even speaking Margaret Hassan #39;s name.",0,WORLD,WORLD,1.6345741748809814
"Correction: Spam-Lawsuit Story (AP) AP - In an Aug. 29 story about a permanent injunction against a Rhode Island man who sent unsolicited text messages to Verizon Wireless cell phone customers, The Associated Press erroneously reported the date of the federal court action. The injunction was granted Aug. 23, not Aug. 27.",3,SCI / TECH,WORLD,1.5200245380401611
"Morgan Stanley cracks in 3Q Investment bank misses estimates as trading income plunges, other units fail to pick up the slack. By Rob Cox, Breakingviews. LONDON (Breakingviews) - Morgan Stanley is the first to slip.",2,BUSINESS,BUSINESS,1.5553760528564453
"Jeremy Warner #39;s Outlook: Is anyone safe as Spitzer takes aim at &lt;b&gt;...&lt;/b&gt; Is no one safe from Eliot Spitzer #39;s accusing finger? After the investment banking, fund management and pharmaceuticals industries comes the insurance sector, which in a suit filed by the New York attorney ",2,BUSINESS,WORLD,2.0925137996673584
Sharon #39;s bold move in Gaza Tuesday #39;s vote in the Israeli Knesset in favor of Prime Minister Ariel Sharon #39;s plan for unilateral withdrawal of settlers and soldiers from Gaza was a historic moment in the history of Israel.,0,WORLD,WORLD,1.4787776470184326
"Falcons keep heat on Bulger, RBs He #39;s a cool guy, a borderline lunatic, someone who can jam the hell out of a Strat. He #39;s got a temper that #39;s quicker than Michael Vick and spent some time last week talking football ",1,SPORTS,SPORTS,1.9007916450500488
Boxing: Khan will keep feet on ground TEENAGE boxing sensation Amir Khan punched is way to an Olympic silver medal yesterday - then worried about his homework and passing his driving test.,1,SPORTS,SPORTS,1.6910057067871094
"Money Now Sole Obstacle to Khmer Rouge Trials -UN (Reuters) Reuters - Funding is the only obstacle to\U.N. approval for Cambodia to begin long-delayed trials of\former Khmer Rouge leaders blamed for some 1.7 million deaths,\the United Nations said on Friday.",0,WORLD,WORLD,1.5654213428497314
"Manugistics Plans Layoffs as Losses Mount Manugistics Group Inc., facing falling revenue and losses that more than doubled in its second quarter, said Thursday it will lay off more than 90 employees by the end of January.",3,SCI / TECH,BUSINESS,1.2116711139678955
"Tennis: Agassi, Hewitt Advance to Legg Mason Semifinals Two former world-number-one tennis stars, American Andre Agassi and Lleyton Hewitt of Australia, have advanced to the semifinals of the Legg Mason Classic in Washington.",1,SPORTS,SPORTS,1.3971636295318604
Yukos executives 'flee' Russia All the top executives at Russian oil giant Yukos have fled the country in fear of arrest as the government seeks to sell off its main asset.,2,BUSINESS,BUSINESS,1.8368215560913086
"Samsung Faces Concerns Over Margins  SEOUL (Reuters) - Concern over falling profit margins at  Samsung Electronics Co. Ltd. grew on Thursday as the company  said it was spending more on handset marketing and a top broker  issued a ""sell"" rating on its stock for the first time in  years.",2,BUSINESS,BUSINESS,1.473827600479126
"Team as we know it is history The news comes fast and furious. Pedro Martinez goes to Tampa to visit George Steinbrenner. Theo Epstein and John Henry go to Florida for their turn with Pedro. Carl Pavano comes to Boston to visit Curt Schilling. Jason Varitek says he's not a goner. Derek Lowe is a goner, but he says he wishes it could be different. Orlando Cabrera ...",1,SPORTS,SPORTS,2.0431177616119385
"Cavaliers Flatten Zips Wali Lundy runs for three touchdowns for the third straight game and Marques Hagans threw two scoring passes to Heath Miller as Virginia stifled Akron, 51-0, Saturday.",1,SPORTS,SPORTS,1.4019155502319336
"THIS WEEKS COLTS OPPONENT Colts.com. Synopsis: The Colts, in their first game of the season, will play the team they faced in their last game last season: the New England Patriots.",1,SPORTS,SPORTS,1.4335243701934814
"Oracle victorious in quest for PeopleSoft It #39;s finally over. Business-software maker PeopleSoft (PSFT) agreed to be acquired by rival Oracle (ORCL) for \$10.3 billion Monday, ending 18 ",2,BUSINESS,BUSINESS,1.1729440689086914
"Curacao Rallies to Beat Taiwan 9-8 in LLWS (AP) AP - Down four runs with only three outs left, Curacao manager Vernon Isabella thought his team's run for a championship was over. That was until Jonathan Schoop led an unlikely rally.",1,SPORTS,SPORTS,1.7416808605194092
BBC reporters' log BBC correspondents record events in the Middle East and their thoughts as the funeral of the Palestinian leader Yasser Arafat takes place.,0,WORLD,WORLD,1.2861144542694092
"US rocket team halfway to winning \$10-million prize MOJAVE, CALIF. - A privately built and operated spacecraft roared out of the atmosphere on Wednesday with a historic flight that brings the team one step closer to winning a \$10-million US prize.",3,SCI / TECH,SCI / TECH,1.5948560237884521
"Google Raises \$1.67 Bln in Cut-Price IPO NEW YORK/SAN FRANCISCO (Reuters) - Google Inc., the most popular Internet search engine, raised \$1.67 billion on Wednesday in its long-awaited IPO after slashing the price and size of an offer beset by missteps and ...",2,BUSINESS,BUSINESS,1.5901472568511963
"Italian carmaker revels on home course MONZA, Italy -- Brazilian Rubens Barrichello led a Ferrari 1-2 in the Italian Grand Prix on Sunday to trigger a homecoming party for the Formula One champions.",1,SPORTS,SPORTS,1.6767792701721191
Anwar supporters defy police ban to welcome him home to Malaysia KUALA LUMPUR : Hundreds of supporters defied a police ban to welcome former deputy prime minister Anwar Ibrahim at the airport on his arrival home after back surgery in Germany.,0,WORLD,WORLD,1.5673339366912842
"Microsoft investigates Windows Server flaw Microsoft is investigating a security flaw in Windows server software that could allow an attacker to gain complete control over systems running the software, the company said.",3,SCI / TECH,SCI / TECH,1.24873948097229
"Ravens - Bills: Game Notes COMPOSED: With Lewis serving the first game of his two-game suspension for violating the NFL substance-abuse policy, Chester Taylor was effective and decisive in his debut.",1,SPORTS,SPORTS,1.5091698169708252
"NTT DoCoMo, mmO2 to  #39;partner #39; on UK i-mode British mobile phone network O2 will launch an i-mode service next year after licensing the technology from Japanese telco NTT DoCoMo, newspaper reports have claimed.",3,SCI / TECH,SCI / TECH,1.4559504985809326
"U.S. Raps Cuba on Its Presence Abroad (AP) AP - The State Department is accusing Cuba of training Colombian rebels and says it is troubled by a large presence of Cuban personnel in Venezuela, whose president, Hugo Chavez, is a close ally of Cuban President Fidel Castro.",0,WORLD,WORLD,1.3701422214508057
"Suspected Islamic insurgents kill 16 people in attack near &lt;b&gt;...&lt;/b&gt; Suspected Islamic militants killed 16 people in a pre-dawn attack south of the Algerian capital on Saturday, an official statement said.",0,WORLD,WORLD,1.524648904800415
"ASEAN eyes European model Vientiane (AsiaNews/Agencies) - This morning the Conference of the Association of South-East Asian Nations (ASEAN) opened in Vientiane, Laos.",0,WORLD,WORLD,1.3704414367675781
"Bengals finish strong BALTIMORE -- First, Carson Palmer tossed the ball all over the field during his finest day in the NFL.",1,SPORTS,SPORTS,1.4683706760406494
LA parking company lands contract renewal with ABIA Los Angeles-based Ampco System Parking has received a multi-year contract renewal with Austin-Bergstrom International Airport. ,2,BUSINESS,BUSINESS,1.3847370147705078
'Dream Team' Out of Gold Race After Loss to Argentina  ATHENS (Reuters) - The U.S. men's basketball team was  beaten by Argentina and booed off the court by the crowd on  Friday as it was denied an Olympic gold medal for the first  time since 1992 when NBA players started competing.,1,SPORTS,SPORTS,1.4549765586853027
Asteroid Toutatis Makes Closest Pass in 651 Years (Reuters) Reuters - An asteroid named for a Celtic god\of war will come as close to Earth this week as it has since\1353.,3,SCI / TECH,SCI / TECH,1.3719356060028076
Vodafone 'OKs Verizon Sprint bid' US telecoms firm Verizon is reported to have won the backing of mobile partner Vodafone for a bid for US rival Sprint.,2,BUSINESS,BUSINESS,1.5905005931854248
The Health Care Clash Moves to the Next Aisle Supermarkets face a new showdown as labor unions determined to keep health benefits spar with management trying to compete with Wal-Mart.,2,BUSINESS,BUSINESS,1.6360418796539307
Protests target nuclear shipment Protests continue in France in a bid to stop delivery of  weapons-grade plutonium from the US for recycling.,3,SCI / TECH,WORLD,1.2015562057495117
"Lennar Profit Up 12 Pct, Shares Fall Home builder Lennar Corp. (LEN.N: Quote, Profile, Research) on Monday reported a 12 percent rise in quarterly profit and raised its forecasts for the current and following year, citing a stable economy.",2,BUSINESS,BUSINESS,1.2741050720214844
"Wall Street Faces 2 Elections, Not Just 1 (Reuters) Reuters - The waiting game for the U.S.\presidential election ends two weeks from Tuesday -- but then\investors can turn over the timer and start again.",2,BUSINESS,BUSINESS,1.3051667213439941
"Learning to Search for Life on Mars with the Atacama Rover Ames Research Center -- A dedicated team of scientists is spending the next four weeks in northern Chile's Atacama Desert. They are studying the scarce life that exists there and, in the process, helping NASA learn more about how primitive life forms could exist on Mars...",3,SCI / TECH,SCI / TECH,1.6204571723937988
"Pakistan, India agree to reopen second rail link ISLAMABAD: Pakistan and India on Friday ended a two-day meeting on reviving Khokhrapar-Monabao rail link and agreed to take necessary steps for an early resumption of the train service.",0,WORLD,WORLD,1.420386552810669
"Concert blast investigated ISTANBUL, Turkey Turkish authorities say a grenade might have caused last night #39;s explosion that injured at least 13 people attending a pop concert.",0,WORLD,WORLD,2.070296049118042
"Movie studios sue US, European file-sharing  #39;parasites #39; LOS ANGELES - Movie studios have expanded their fight against illegal downloading, suing more than 100 US and European-based computer services that transmit movie files across Internet file-sharing networks.",3,SCI / TECH,WORLD,1.5372884273529053
"Allawi sounds note of gravity on war BAGHDAD In his first speech before the interim national assembly here, Prime Minister Ayad Allawi gave a sobering account Tuesday of the threat posed by the insurgency, saying that the country #39;s instability was a  quot;source of worry for many people quot; and that ",0,WORLD,WORLD,1.7098493576049805
"D-Backs made wise choice Fresh off being the worst team in baseball, the Arizona Diamondbacks set a new record this week: fastest team to both hire and fire a manager.",1,SPORTS,SPORTS,1.3289813995361328
New Vote of Confidence in European Parliament Tomorrow The European Parliament (EP) will hold a vote of confidence in the new members of the European Union (EU) Commission led by Jose Manuel Barroso tomorrow.,0,WORLD,WORLD,1.646183729171753
Australia Bats First in Second Cricket Test Against NZ Australia captain Ricky Ponting won the toss and chose to bat first against New Zealand in the second and final cricket Test at Adelaide.,1,SPORTS,SPORTS,1.4503345489501953
"No relief as IMF and World Bank talks on poor end in failure THE worlds leading finance officials and ministers yesterday failed to reach agreement on debt relief for the poorest nations. Wrapping up a weekend of IMF and World Bank talks in Washington, no agreement appeared to have been secured.",2,BUSINESS,WORLD,1.4946372509002686
"Consumer Price Index up 0.6 in Oct. (Washington-AP) Nov. 17, 2004 - The Labor Department #39;s Consumer Price Index shows a larger-than-expected gain, but combined with Thursday #39;s reading on wholesale inflation, analysts say the picture is one where ",2,BUSINESS,BUSINESS,1.5056936740875244
"Bad case of shakes As long as the last ember flickered in their fading bonfire of opportunity, the Red Sox planned to keep hope alive. As long as they clung to a faint chance of catching the Yankees for the American League East title, they vowed to play as if they could achieve the unfathomable.",1,SPORTS,SPORTS,1.3048911094665527
"US to support democracy WASHINGTON, Sept 18: The United States has said that it would reiterate its support for a  #39;fully functioning #39; democracy in Pakistan if the issue of President Pervez Musharraf keeping or giving ",0,WORLD,WORLD,1.1044182777404785
"Woe are the Red Sox? maybe next week And, so, pending World Series gaffes, please, what we know about the Boston Red Sox is that they are not, after all, immune to the Heimlich maneuver.",1,SPORTS,SPORTS,1.3870911598205566
"Will Longhorn's Loss Be Your Gain? Microsoft's decision to pare back features of the upcoming OS is not bad news, some say.",3,SCI / TECH,SCI / TECH,1.6587517261505127
The IPod's New Trick: Photo Show The iPod Photo looks and feels exactly like the existing iPod -- except it can display your photos on a bright screen. Should you buy it?,3,SCI / TECH,SCI / TECH,1.1416513919830322
"Third Quarter Gannett Earns Up 11 Percent NEW YORK - Gannett Co., the largest newspaper publisher in the country, reported an 11 percent increase in third-quarter earnings Tuesday on gains in advertising, particularly classified real estate and help-wanted ads.",2,BUSINESS,BUSINESS,1.4764153957366943
Iraqis flock to shrine after deal Thousands of Iraqis walk through Najaf to the city's great shrine as a peace deal takes effect.,0,WORLD,WORLD,1.6001853942871094
"Australia #39;s S amp;P/ASX 200 Falls; Origin Declines, Woodside Climbs Australia #39;s S amp;P/ASX 200 Index fell for a third day. Origin Energy Ltd. declined after New Zealand #39;s Contact Energy Ltd.",2,BUSINESS,BUSINESS,1.6125621795654297
